Region,District,Facility Type,Total Sites,Reported Sites,Compliance (%),Week,Year,Source link,Source title,datetime_loaded
Balochistan,Khuzdar,IDSR Reporting Site,74,11,15,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Killa Abdullah,IDSR Reporting Site,26,25,96,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Lasbella,IDSR Reporting Site,55,45,82,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Pishin,IDSR Reporting Site,69,21,30,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Quetta,IDSR Reporting Site,55,23,42,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Sibi,IDSR Reporting Site,36,34,94,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Zhob,IDSR Reporting Site,39,8,21,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Jaffarabad,IDSR Reporting Site,16,14,94,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Naseerabad,IDSR Reporting Site,32,29,91,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Kharan,IDSR Reporting Site,30,27,90,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Sherani,IDSR Reporting Site,15,0,0,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Kohlu,IDSR Reporting Site,75,9,12,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Chagai,IDSR Reporting Site,36,23,64,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Kalat,IDSR Reporting Site,41,40,98,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Harnai,IDSR Reporting Site,17,16,94,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Kachhi (Bolan),IDSR Reporting Site,35,18,51,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Jhal Magsi,IDSR Reporting Site,28,28,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Sohbat pur,IDSR Reporting Site,25,16,64,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Surab,IDSR Reporting Site,32,12,38,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Mastung,IDSR Reporting Site,45,45,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Loralai,IDSR Reporting Site,33,0,0,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Killa Saifullah,IDSR Reporting Site,28,22,79,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Ziarat,IDSR Reporting Site,29,13,44,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Duki,IDSR Reporting Site,31,0,0,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Nushki,IDSR Reporting Site,32,25,78,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Dera Bugti,IDSR Reporting Site,45,34,76,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Washuk,IDSR Reporting Site,46,0,0,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Panjgur,IDSR Reporting Site,38,0,0,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Awaran,IDSR Reporting Site,23,0,0,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Chaman,IDSR Reporting Site,24,24,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Barkhan,IDSR Reporting Site,20,19,95,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Hub,IDSR Reporting Site,33,26,79,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,MusaKhel,IDSR Reporting Site,41,19,46,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Balochistan,Usta Muhammad,IDSR Reporting Site,34,33,95,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
GB,Hunza,IDSR Reporting Site,32,31,97,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
GB,Nagar,IDSR Reporting Site,25,8,32,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
GB,Ghizer,IDSR Reporting Site,38,37,97,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
GB,Gilgit,IDSR Reporting Site,44,37,84,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
GB,Diamer,IDSR Reporting Site,62,40,65,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
GB,Astore,IDSR Reporting Site,55,55,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
GB,Shigar,IDSR Reporting Site,27,22,81,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
GB,Skardu,IDSR Reporting Site,53,36,68,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
GB,Ganche,IDSR Reporting Site,29,28,97,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
GB,Kharmang,IDSR Reporting Site,46,24,52,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Hyderabad,IDSR Reporting Site,72,72,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Ghotki,IDSR Reporting Site,64,64,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Umerkot,IDSR Reporting Site,62,62,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Naushero Feroze,IDSR Reporting Site,107,103,96,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Tharparkar,IDSR Reporting Site,276,236,86,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Shikarpur,IDSR Reporting Site,60,58,97,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Thatta,IDSR Reporting Site,52,50,96,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Larkana,IDSR Reporting Site,67,61,91,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Kamber Shadadkot,IDSR Reporting Site,71,71,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Karachi East,IDSR Reporting Site,21,14,67,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Karachi West,IDSR Reporting Site,20,20,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Karachi Malir,IDSR Reporting Site,35,27,77,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Karachi Keamari,IDSR Reporting Site,22,21,95,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Karachi Central,IDSR Reporting Site,12,11,92,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Karachi Korangi,IDSR Reporting Site,18,15,83,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Karachi South,IDSR Reporting Site,6,4,67,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Sujawal,IDSR Reporting Site,55,51,93,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Mirpurkhas,IDSR Reporting Site,106,105,99,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Badin,IDSR Reporting Site,124,119,96,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Sukkur,IDSR Reporting Site,64,64,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Dadu,IDSR Reporting Site,90,89,99,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Sanghar,IDSR Reporting Site,100,99,99,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Jacobabad,IDSR Reporting Site,44,44,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Khairpur,IDSR Reporting Site,170,165,97,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Kashmore,IDSR Reporting Site,59,58,98,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Matiari,IDSR Reporting Site,42,42,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Jamshoro,IDSR Reporting Site,75,74,99,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Tando Allahyar,IDSR Reporting Site,54,52,96,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Tando Muhammad Khan,IDSR Reporting Site,41,40,98,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Shaheed Benazirabad,IDSR Reporting Site,122,122,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
AJK,Mirpur,Tertiary Care Hospital,2,2,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
AJK,Bhimber,Tertiary Care Hospital,1,1,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
AJK,Kotli,Tertiary Care Hospital,1,1,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
AJK,Muzaffarabad,Tertiary Care Hospital,2,2,1000,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
AJK,Poonch,Tertiary Care Hospital,2,2,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
AJK,Haveli,Tertiary Care Hospital,1,1,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
AJK,Bagh,Tertiary Care Hospital,1,1,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
AJK,Neelum,Tertiary Care Hospital,1,1,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
AJK,Jhelum Velley,Tertiary Care Hospital,1,1,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
AJK,Sudhnooti,Tertiary Care Hospital,1,1,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Karachi South,Tertiary Care Hospital,3,1,33,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Sukkur,Tertiary Care Hospital,1,0,0,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Shaheed Benazirabad,Tertiary Care Hospital,1,1,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Karachi East,Tertiary Care Hospital,1,1,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
Sindh,Karachi Central,Tertiary Care Hospital,1,0,0,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
KP,Peshawar,Tertiary Care Hospital,3,0,0,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
KP,Swabi,Tertiary Care Hospital,1,0,0,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
KP,Nowshera,Tertiary Care Hospital,1,1,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
KP,Mardan,Tertiary Care Hospital,1,1,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
KP,Abbottabad,Tertiary Care Hospital,1,1,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
KP,Swat,Tertiary Care Hospital,1,1,100,45,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly Report-45-2025.pdf,IDSRS Week 45 Bulletin (2025),2026-08-16T07:20:35Z
KP,Abbottabad,IDSR Reporting Site,111,103,93,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Bannu,IDSR Reporting Site,238,127,53,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Battagram,IDSR Reporting Site,59,24,41,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Buner,IDSR Reporting Site,34,18,53,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Bajaur,IDSR Reporting Site,44,37,84,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Charsadda,IDSR Reporting Site,59,58,98,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Chitral Upper,IDSR Reporting Site,34,30,88,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Chitral Lower,IDSR Reporting Site,35,35,100,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,D.I. Khan,IDSR Reporting Site,114,113,99,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Dir Lower,IDSR Reporting Site,74,61,82,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Dir Upper,IDSR Reporting Site,37,34,92,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Hangu,IDSR Reporting Site,22,17,77,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Haripur,IDSR Reporting Site,72,70,97,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Karak,IDSR Reporting Site,36,36,100,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Khyber,IDSR Reporting Site,53,43,81,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Kohat,IDSR Reporting Site,61,61,100,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Kohistan Lower,IDSR Reporting Site,11,5,45,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Kohistan Upper,IDSR Reporting Site,20,8,40,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Kolai Palas,IDSR Reporting Site,10,10,100,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Lakki Marwat,IDSR Reporting Site,70,69,99,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,L & C Kurram,IDSR Reporting Site,42,6,14,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Upper Kurram,IDSR Reporting Site,41,30,73,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Malakand,IDSR Reporting Site,42,26,62,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Mansehra,IDSR Reporting Site,133,74,56,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Mardan,IDSR Reporting Site,80,62,78,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Nowshera,IDSR Reporting Site,56,53,95,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,North Waziristan,IDSR Reporting Site,13,11,85,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Peshawar,IDSR Reporting Site,156,133,85,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Shangla,IDSR Reporting Site,37,29,78,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Swabi,IDSR Reporting Site,64,62,97,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,Swat,IDSR Reporting Site,77,72,94,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
KP,South Waziristan (Upper),IDSR Reporting Site,93,93,100,44,2025,https://www.nih.org.pk/wp-content/uploads/2025/11/Weekly_Report-44-2025.pdf,IDSRS Week 44 Bulletin (2025),2026-08-16T07:20:40Z
